"StartDay","StartMonth","StartYear","FromStationId","n","Mean.Temp","Mena.Humidity","Mean.Visib","Mean.Wind","Types","Weekend","Holiday"
"14","11","2015","1046",1,42,46,10,13,"1","1","1"
"14","11","2015","1029",1,42,46,10,13,"1","1","1"
"14","11","2015","1040",2,42,46,10,13,"1","1","1"
"14","11","2015","1024",3,42,46,10,13,"1","1","1"
"14","11","2015","1026",2,42,46,10,13,"1","1","1"
"14","11","2015","1031",1,42,46,10,13,"1","1","1"
"14","11","2015","1007",3,42,46,10,13,"1","1","1"
"14","11","2015","1032",4,42,46,10,13,"1","1","1"
"14","11","2015","1022",6,42,46,10,13,"1","1","1"
"14","11","2015","1017",4,42,46,10,13,"1","1","1"
"14","11","2015","1001",3,42,46,10,13,"1","1","1"
"14","11","2015","1014",1,42,46,10,13,"1","1","1"
"14","11","2015","1047",1,42,46,10,13,"1","1","1"
"14","11","2015","1023",1,42,46,10,13,"1","1","1"
"14","11","2015","1003",3,42,46,10,13,"1","1","1"
"14","11","2015","1048",3,42,46,10,13,"1","1","1"
"14","11","2015","1021",3,42,46,10,13,"1","1","1"
"14","11","2015","1049",1,42,46,10,13,"1","1","1"
"14","11","2015","1030",1,42,46,10,13,"1","1","1"
"14","11","2015","1035",1,42,46,10,13,"1","1","1"
"14","11","2015","1034",5,42,46,10,13,"1","1","1"
"14","11","2015","1004",10,42,46,10,13,"1","1","1"
"14","11","2015","1038",2,42,46,10,13,"1","1","1"
"14","11","2015","1016",2,42,46,10,13,"1","1","1"
"14","11","2015","1044",1,42,46,10,13,"1","1","1"
"14","11","2015","1005",3,42,46,10,13,"1","1","1"
"14","11","2015","1027",1,42,46,10,13,"1","1","1"
"14","11","2015","1041",2,42,46,10,13,"1","1","1"
"14","11","2015","1028",1,42,46,10,13,"1","1","1"
"14","11","2015","1037",2,42,46,10,13,"1","1","1"
"14","11","2015","1006",5,42,46,10,13,"1","1","1"
"14","11","2015","1010",10,42,46,10,13,"1","1","1"
"14","11","2015","1013",1,42,46,10,13,"1","1","1"
"14","11","2015","1039",2,42,46,10,13,"1","1","1"
"14","11","2015","1018",3,42,46,10,13,"1","1","1"
"14","11","2015","1000",6,42,46,10,13,"1","1","1"
"14","11","2015","1011",4,42,46,10,13,"1","1","1"
"14","11","2015","1025",3,42,46,10,13,"1","1","1"
"14","11","2015","1045",10,42,46,10,13,"1","1","1"
"14","11","2015","1012",2,42,46,10,13,"1","1","1"
"15","11","2015","1021",3,50,39,10,10,"1","1","1"
"15","11","2015","1032",7,50,39,10,10,"1","1","1"
"15","11","2015","1049",2,50,39,10,10,"1","1","1"
"15","11","2015","1033",5,50,39,10,10,"1","1","1"
"15","11","2015","1034",10,50,39,10,10,"1","1","1"
"15","11","2015","1040",4,50,39,10,10,"1","1","1"
"15","11","2015","1024",1,50,39,10,10,"1","1","1"
"15","11","2015","1037",4,50,39,10,10,"1","1","1"
"15","11","2015","1028",4,50,39,10,10,"1","1","1"
"15","11","2015","1009",7,50,39,10,10,"1","1","1"
"15","11","2015","1007",3,50,39,10,10,"1","1","1"
"15","11","2015","1029",6,50,39,10,10,"1","1","1"
"15","11","2015","1030",2,50,39,10,10,"1","1","1"
"15","11","2015","1004",4,50,39,10,10,"1","1","1"
"15","11","2015","1035",2,50,39,10,10,"1","1","1"
"15","11","2015","1006",2,50,39,10,10,"1","1","1"
"15","11","2015","1047",7,50,39,10,10,"1","1","1"
"15","11","2015","1005",1,50,39,10,10,"1","1","1"
"15","11","2015","1041",3,50,39,10,10,"1","1","1"
"15","11","2015","1025",1,50,39,10,10,"1","1","1"
"15","11","2015","1048",7,50,39,10,10,"1","1","1"
"15","11","2015","1023",5,50,39,10,10,"1","1","1"
"15","11","2015","1013",11,50,39,10,10,"1","1","1"
"15","11","2015","1019",2,50,39,10,10,"1","1","1"
"15","11","2015","1011",2,50,39,10,10,"1","1","1"
"15","11","2015","1020",2,50,39,10,10,"1","1","1"
"15","11","2015","1022",3,50,39,10,10,"1","1","1"
"15","11","2015","1017",8,50,39,10,10,"1","1","1"
"15","11","2015","1012",15,50,39,10,10,"1","1","1"
"15","11","2015","1045",11,50,39,10,10,"1","1","1"
"15","11","2015","1003",6,50,39,10,10,"1","1","1"
"15","11","2015","1016",6,50,39,10,10,"1","1","1"
"15","11","2015","1010",3,50,39,10,10,"1","1","1"
"15","11","2015","1018",4,50,39,10,10,"1","1","1"
"15","11","2015","1001",9,50,39,10,10,"1","1","1"
"15","11","2015","1008",3,50,39,10,10,"1","1","1"
"15","11","2015","1026",1,50,39,10,10,"1","1","1"
"15","11","2015","1000",7,50,39,10,10,"1","1","1"
"15","11","2015","1039",3,50,39,10,10,"1","1","1"
"15","11","2015","1038",4,50,39,10,10,"1","1","1"
"16","11","2015","1022",3,52,38,10,6,"1","0","0"
"16","11","2015","1040",4,52,38,10,6,"1","0","0"
"16","11","2015","1046",3,52,38,10,6,"1","0","0"
"16","11","2015","1014",1,52,38,10,6,"1","0","0"
"16","11","2015","1023",4,52,38,10,6,"1","0","0"
"16","11","2015","1030",9,52,38,10,6,"1","0","0"
"16","11","2015","1021",3,52,38,10,6,"1","0","0"
"16","11","2015","1037",4,52,38,10,6,"1","0","0"
"16","11","2015","1032",5,52,38,10,6,"1","0","0"
"16","11","2015","1025",4,52,38,10,6,"1","0","0"
"16","11","2015","1007",5,52,38,10,6,"1","0","0"
"16","11","2015","1005",8,52,38,10,6,"1","0","0"
"16","11","2015","1029",5,52,38,10,6,"1","0","0"
"16","11","2015","1027",1,52,38,10,6,"1","0","0"
"16","11","2015","1044",1,52,38,10,6,"1","0","0"
"16","11","2015","1004",3,52,38,10,6,"1","0","0"
"16","11","2015","1020",3,52,38,10,6,"1","0","0"
"16","11","2015","1033",1,52,38,10,6,"1","0","0"
"16","11","2015","1024",1,52,38,10,6,"1","0","0"
"16","11","2015","1045",4,52,38,10,6,"1","0","0"
"16","11","2015","1035",5,52,38,10,6,"1","0","0"
"16","11","2015","1001",8,52,38,10,6,"1","0","0"
"16","11","2015","1047",6,52,38,10,6,"1","0","0"
"16","11","2015","1018",4,52,38,10,6,"1","0","0"
"16","11","2015","1041",7,52,38,10,6,"1","0","0"
"16","11","2015","1013",3,52,38,10,6,"1","0","0"
"16","11","2015","1043",3,52,38,10,6,"1","0","0"
"16","11","2015","1000",4,52,38,10,6,"1","0","0"
"16","11","2015","1003",1,52,38,10,6,"1","0","0"
"16","11","2015","1048",3,52,38,10,6,"1","0","0"
"16","11","2015","1039",2,52,38,10,6,"1","0","0"
"16","11","2015","1028",1,52,38,10,6,"1","0","0"
"16","11","2015","1016",3,52,38,10,6,"1","0","0"
"16","11","2015","1019",1,52,38,10,6,"1","0","0"
"16","11","2015","1006",4,52,38,10,6,"1","0","0"
"16","11","2015","1015",1,52,38,10,6,"1","0","0"
"16","11","2015","1010",9,52,38,10,6,"1","0","0"
"16","11","2015","1002",2,52,38,10,6,"1","0","0"
"16","11","2015","1012",3,52,38,10,6,"1","0","0"
"16","11","2015","1009",3,52,38,10,6,"1","0","0"
"16","11","2015","1011",2,52,38,10,6,"1","0","0"
"16","11","2015","1008",1,52,38,10,6,"1","0","0"
"16","11","2015","1026",3,52,38,10,6,"1","0","0"
"16","11","2015","1034",2,52,38,10,6,"1","0","0"
"16","11","2015","1038",6,52,38,10,6,"1","0","0"
"16","11","2015","1017",10,52,38,10,6,"1","0","0"
"17","11","2015","1020",6,56,38,10,9,"1","0","0"
"17","11","2015","1049",2,56,38,10,9,"1","0","0"
"17","11","2015","1044",1,56,38,10,9,"1","0","0"
"17","11","2015","1004",1,56,38,10,9,"1","0","0"
"17","11","2015","1022",1,56,38,10,9,"1","0","0"
"17","11","2015","1043",2,56,38,10,9,"1","0","0"
"17","11","2015","1028",5,56,38,10,9,"1","0","0"
"17","11","2015","1032",6,56,38,10,9,"1","0","0"
"17","11","2015","1047",5,56,38,10,9,"1","0","0"
"17","11","2015","1030",1,56,38,10,9,"1","0","0"
"17","11","2015","1027",2,56,38,10,9,"1","0","0"
"17","11","2015","1014",1,56,38,10,9,"1","0","0"
"17","11","2015","1038",7,56,38,10,9,"1","0","0"
"17","11","2015","1025",5,56,38,10,9,"1","0","0"
"17","11","2015","1009",4,56,38,10,9,"1","0","0"
"17","11","2015","1037",3,56,38,10,9,"1","0","0"
"17","11","2015","1023",5,56,38,10,9,"1","0","0"
"17","11","2015","1046",1,56,38,10,9,"1","0","0"
"17","11","2015","1017",3,56,38,10,9,"1","0","0"
"17","11","2015","1006",4,56,38,10,9,"1","0","0"
"17","11","2015","1029",4,56,38,10,9,"1","0","0"
"17","11","2015","1019",2,56,38,10,9,"1","0","0"
"17","11","2015","1024",1,56,38,10,9,"1","0","0"
"17","11","2015","1002",3,56,38,10,9,"1","0","0"
"17","11","2015","1026",2,56,38,10,9,"1","0","0"
"17","11","2015","1048",4,56,38,10,9,"1","0","0"
"17","11","2015","1015",2,56,38,10,9,"1","0","0"
"17","11","2015","1045",1,56,38,10,9,"1","0","0"
"17","11","2015","1000",5,56,38,10,9,"1","0","0"
"17","11","2015","1033",5,56,38,10,9,"1","0","0"
"17","11","2015","1041",6,56,38,10,9,"1","0","0"
"17","11","2015","1018",1,56,38,10,9,"1","0","0"
"17","11","2015","1016",7,56,38,10,9,"1","0","0"
"17","11","2015","1021",3,56,38,10,9,"1","0","0"
"17","11","2015","1040",3,56,38,10,9,"1","0","0"
"17","11","2015","1005",2,56,38,10,9,"1","0","0"
"17","11","2015","1010",6,56,38,10,9,"1","0","0"
"17","11","2015","1007",4,56,38,10,9,"1","0","0"
"17","11","2015","1035",4,56,38,10,9,"1","0","0"
"17","11","2015","1013",7,56,38,10,9,"1","0","0"
"17","11","2015","1001",7,56,38,10,9,"1","0","0"
"17","11","2015","1034",5,56,38,10,9,"1","0","0"
"17","11","2015","1011",6,56,38,10,9,"1","0","0"
"18","11","2015","1020",2,59,58,9,14,"2","0","0"
"18","11","2015","1040",4,59,58,9,14,"2","0","0"
"18","11","2015","1033",3,59,58,9,14,"2","0","0"
"18","11","2015","1028",3,59,58,9,14,"2","0","0"
"18","11","2015","1014",1,59,58,9,14,"2","0","0"
"18","11","2015","1023",1,59,58,9,14,"2","0","0"
"18","11","2015","1018",3,59,58,9,14,"2","0","0"
"18","11","2015","1030",1,59,58,9,14,"2","0","0"
"18","11","2015","1048",1,59,58,9,14,"2","0","0"
"18","11","2015","1022",2,59,58,9,14,"2","0","0"
"18","11","2015","1024",5,59,58,9,14,"2","0","0"
"18","11","2015","1047",4,59,58,9,14,"2","0","0"
"18","11","2015","1035",6,59,58,9,14,"2","0","0"
"18","11","2015","1005",2,59,58,9,14,"2","0","0"
"18","11","2015","1010",12,59,58,9,14,"2","0","0"
"18","11","2015","1039",3,59,58,9,14,"2","0","0"
"18","11","2015","1025",6,59,58,9,14,"2","0","0"
"18","11","2015","1031",3,59,58,9,14,"2","0","0"
"18","11","2015","1041",8,59,58,9,14,"2","0","0"
"18","11","2015","1045",7,59,58,9,14,"2","0","0"
"18","11","2015","1043",1,59,58,9,14,"2","0","0"
"18","11","2015","1037",2,59,58,9,14,"2","0","0"
"18","11","2015","1007",3,59,58,9,14,"2","0","0"
"18","11","2015","1032",4,59,58,9,14,"2","0","0"
"18","11","2015","1012",2,59,58,9,14,"2","0","0"
"18","11","2015","1016",3,59,58,9,14,"2","0","0"
"18","11","2015","1004",5,59,58,9,14,"2","0","0"
"18","11","2015","1000",10,59,58,9,14,"2","0","0"
"18","11","2015","1029",2,59,58,9,14,"2","0","0"
"18","11","2015","1015",3,59,58,9,14,"2","0","0"
"18","11","2015","1038",4,59,58,9,14,"2","0","0"
"18","11","2015","1017",9,59,58,9,14,"2","0","0"
"18","11","2015","1021",1,59,58,9,14,"2","0","0"
"18","11","2015","1011",1,59,58,9,14,"2","0","0"
"18","11","2015","1006",4,59,58,9,14,"2","0","0"
"18","11","2015","1008",2,59,58,9,14,"2","0","0"
"18","11","2015","1001",5,59,58,9,14,"2","0","0"
"18","11","2015","1013",4,59,58,9,14,"2","0","0"
"18","11","2015","1026",2,59,58,9,14,"2","0","0"
"18","11","2015","1046",1,59,58,9,14,"2","0","0"
"18","11","2015","1003",2,59,58,9,14,"2","0","0"
"18","11","2015","1002",1,59,58,9,14,"2","0","0"
"18","11","2015","1009",3,59,58,9,14,"2","0","0"
"18","11","2015","1019",2,59,58,9,14,"2","0","0"
"18","11","2015","1034",3,59,58,9,14,"2","0","0"
"19","11","2015","1049",4,57,59,10,13,"2","0","0"
"19","11","2015","1028",5,57,59,10,13,"2","0","0"
"19","11","2015","1033",7,57,59,10,13,"2","0","0"
"19","11","2015","1039",2,57,59,10,13,"2","0","0"
"19","11","2015","1048",5,57,59,10,13,"2","0","0"
"19","11","2015","1044",1,57,59,10,13,"2","0","0"
"19","11","2015","1023",2,57,59,10,13,"2","0","0"
"19","11","2015","1015",5,57,59,10,13,"2","0","0"
"19","11","2015","1040",5,57,59,10,13,"2","0","0"
"19","11","2015","1018",1,57,59,10,13,"2","0","0"
"19","11","2015","1020",6,57,59,10,13,"2","0","0"
"19","11","2015","1030",1,57,59,10,13,"2","0","0"
"19","11","2015","1002",1,57,59,10,13,"2","0","0"
"19","11","2015","1014",1,57,59,10,13,"2","0","0"
"19","11","2015","1031",1,57,59,10,13,"2","0","0"
"19","11","2015","1022",3,57,59,10,13,"2","0","0"
"19","11","2015","1027",1,57,59,10,13,"2","0","0"
"19","11","2015","1010",13,57,59,10,13,"2","0","0"
"19","11","2015","1041",10,57,59,10,13,"2","0","0"
"19","11","2015","1019",5,57,59,10,13,"2","0","0"
"19","11","2015","1021",7,57,59,10,13,"2","0","0"
"19","11","2015","1035",7,57,59,10,13,"2","0","0"
"19","11","2015","1011",4,57,59,10,13,"2","0","0"
"19","11","2015","1005",3,57,59,10,13,"2","0","0"
"19","11","2015","1016",1,57,59,10,13,"2","0","0"
"19","11","2015","1032",5,57,59,10,13,"2","0","0"
"19","11","2015","1024",2,57,59,10,13,"2","0","0"
"19","11","2015","1025",8,57,59,10,13,"2","0","0"
"19","11","2015","1043",1,57,59,10,13,"2","0","0"
"19","11","2015","1034",5,57,59,10,13,"2","0","0"
"19","11","2015","1026",2,57,59,10,13,"2","0","0"
"19","11","2015","1017",6,57,59,10,13,"2","0","0"
"19","11","2015","1000",9,57,59,10,13,"2","0","0"
"19","11","2015","1046",5,57,59,10,13,"2","0","0"
"19","11","2015","1001",9,57,59,10,13,"2","0","0"
"19","11","2015","1004",7,57,59,10,13,"2","0","0"
"19","11","2015","1045",8,57,59,10,13,"2","0","0"
"19","11","2015","1047",2,57,59,10,13,"2","0","0"
"19","11","2015","1029",2,57,59,10,13,"2","0","0"
"19","11","2015","1007",5,57,59,10,13,"2","0","0"
"19","11","2015","1006",2,57,59,10,13,"2","0","0"
"19","11","2015","1003",2,57,59,10,13,"2","0","0"
"19","11","2015","1037",4,57,59,10,13,"2","0","0"
"19","11","2015","1009",10,57,59,10,13,"2","0","0"
"19","11","2015","1038",7,57,59,10,13,"2","0","0"
"19","11","2015","1013",3,57,59,10,13,"2","0","0"
"19","11","2015","1012",2,57,59,10,13,"2","0","0"
"20","11","2015","1015",2,42,27,10,9,"1","0","0"
"20","11","2015","1033",5,42,27,10,9,"1","0","0"
"20","11","2015","1019",3,42,27,10,9,"1","0","0"
"20","11","2015","1040",6,42,27,10,9,"1","0","0"
"20","11","2015","1026",2,42,27,10,9,"1","0","0"
"20","11","2015","1039",2,42,27,10,9,"1","0","0"
"20","11","2015","1048",8,42,27,10,9,"1","0","0"
"20","11","2015","1000",11,42,27,10,9,"1","0","0"
"20","11","2015","1044",2,42,27,10,9,"1","0","0"
"20","11","2015","1013",4,42,27,10,9,"1","0","0"
"20","11","2015","1021",4,42,27,10,9,"1","0","0"
"20","11","2015","1023",1,42,27,10,9,"1","0","0"
"20","11","2015","1034",11,42,27,10,9,"1","0","0"
"20","11","2015","1005",3,42,27,10,9,"1","0","0"
"20","11","2015","1017",6,42,27,10,9,"1","0","0"
"20","11","2015","1041",15,42,27,10,9,"1","0","0"
"20","11","2015","1045",2,42,27,10,9,"1","0","0"
"20","11","2015","1049",3,42,27,10,9,"1","0","0"
"20","11","2015","1022",3,42,27,10,9,"1","0","0"
"20","11","2015","1043",2,42,27,10,9,"1","0","0"
"20","11","2015","1028",4,42,27,10,9,"1","0","0"
"20","11","2015","1014",3,42,27,10,9,"1","0","0"
"20","11","2015","1031",3,42,27,10,9,"1","0","0"
"20","11","2015","1020",8,42,27,10,9,"1","0","0"
"20","11","2015","1032",2,42,27,10,9,"1","0","0"
"20","11","2015","1010",18,42,27,10,9,"1","0","0"
"20","11","2015","1002",2,42,27,10,9,"1","0","0"
"20","11","2015","1001",11,42,27,10,9,"1","0","0"
"20","11","2015","1035",5,42,27,10,9,"1","0","0"
"20","11","2015","1030",1,42,27,10,9,"1","0","0"
"20","11","2015","1029",5,42,27,10,9,"1","0","0"
"20","11","2015","1018",1,42,27,10,9,"1","0","0"
"20","11","2015","1025",10,42,27,10,9,"1","0","0"
"20","11","2015","1011",3,42,27,10,9,"1","0","0"
"20","11","2015","1009",4,42,27,10,9,"1","0","0"
"20","11","2015","1003",7,42,27,10,9,"1","0","0"
"20","11","2015","1008",2,42,27,10,9,"1","0","0"
"20","11","2015","1024",1,42,27,10,9,"1","0","0"
"20","11","2015","1006",3,42,27,10,9,"1","0","0"
"20","11","2015","1016",4,42,27,10,9,"1","0","0"
"20","11","2015","1012",1,42,27,10,9,"1","0","0"
"20","11","2015","1007",10,42,27,10,9,"1","0","0"
"20","11","2015","1037",5,42,27,10,9,"1","0","0"
"20","11","2015","1047",6,42,27,10,9,"1","0","0"
"20","11","2015","1046",5,42,27,10,9,"1","0","0"
"20","11","2015","1004",3,42,27,10,9,"1","0","0"
"20","11","2015","1038",2,42,27,10,9,"1","0","0"
"21","11","2015","1009",8,45,38,10,9,"2","1","1"
"21","11","2015","1033",4,45,38,10,9,"2","1","1"
"21","11","2015","1043",4,45,38,10,9,"2","1","1"
"21","11","2015","1032",3,45,38,10,9,"2","1","1"
"21","11","2015","1048",1,45,38,10,9,"2","1","1"
"21","11","2015","1015",4,45,38,10,9,"2","1","1"
"21","11","2015","1031",2,45,38,10,9,"2","1","1"
"21","11","2015","1003",1,45,38,10,9,"2","1","1"
"21","11","2015","1016",3,45,38,10,9,"2","1","1"
"21","11","2015","1045",7,45,38,10,9,"2","1","1"
"21","11","2015","1022",1,45,38,10,9,"2","1","1"
"21","11","2015","1038",4,45,38,10,9,"2","1","1"
"21","11","2015","1040",4,45,38,10,9,"2","1","1"
"21","11","2015","1013",3,45,38,10,9,"2","1","1"
"21","11","2015","1023",4,45,38,10,9,"2","1","1"
"21","11","2015","1028",6,45,38,10,9,"2","1","1"
"21","11","2015","1008",2,45,38,10,9,"2","1","1"
"21","11","2015","1001",8,45,38,10,9,"2","1","1"
"21","11","2015","1039",3,45,38,10,9,"2","1","1"
"21","11","2015","1021",3,45,38,10,9,"2","1","1"
"21","11","2015","1046",1,45,38,10,9,"2","1","1"
"21","11","2015","1018",11,45,38,10,9,"2","1","1"
"21","11","2015","1002",1,45,38,10,9,"2","1","1"
"21","11","2015","1006",4,45,38,10,9,"2","1","1"
"21","11","2015","1049",3,45,38,10,9,"2","1","1"
"21","11","2015","1024",1,45,38,10,9,"2","1","1"
"21","11","2015","1029",5,45,38,10,9,"2","1","1"
"21","11","2015","1027",4,45,38,10,9,"2","1","1"
"21","11","2015","1034",3,45,38,10,9,"2","1","1"
"21","11","2015","1037",2,45,38,10,9,"2","1","1"
"21","11","2015","1012",1,45,38,10,9,"2","1","1"
"21","11","2015","1000",5,45,38,10,9,"2","1","1"
"21","11","2015","1010",4,45,38,10,9,"2","1","1"
"21","11","2015","1041",2,45,38,10,9,"2","1","1"
"21","11","2015","1030",1,45,38,10,9,"2","1","1"
"21","11","2015","1035",3,45,38,10,9,"2","1","1"
"21","11","2015","1011",2,45,38,10,9,"2","1","1"
"21","11","2015","1004",9,45,38,10,9,"2","1","1"
"21","11","2015","1047",7,45,38,10,9,"2","1","1"
"21","11","2015","1020",3,45,38,10,9,"2","1","1"
"21","11","2015","1017",7,45,38,10,9,"2","1","1"
"21","11","2015","1007",4,45,38,10,9,"2","1","1"
"21","11","2015","1025",2,45,38,10,9,"2","1","1"
"22","11","2015","1021",2,34,53,10,12,"1","1","1"
"22","11","2015","1013",2,34,53,10,12,"1","1","1"
"22","11","2015","1016",1,34,53,10,12,"1","1","1"
"22","11","2015","1028",1,34,53,10,12,"1","1","1"
"22","11","2015","1024",1,34,53,10,12,"1","1","1"
"22","11","2015","1029",2,34,53,10,12,"1","1","1"
"22","11","2015","1048",2,34,53,10,12,"1","1","1"
"22","11","2015","1032",2,34,53,10,12,"1","1","1"
"22","11","2015","1045",3,34,53,10,12,"1","1","1"
"22","11","2015","1034",4,34,53,10,12,"1","1","1"
"22","11","2015","1010",1,34,53,10,12,"1","1","1"
"22","11","2015","1027",1,34,53,10,12,"1","1","1"
"22","11","2015","1033",1,34,53,10,12,"1","1","1"
"22","11","2015","1035",3,34,53,10,12,"1","1","1"
"22","11","2015","1025",1,34,53,10,12,"1","1","1"
"22","11","2015","1041",3,34,53,10,12,"1","1","1"
"22","11","2015","1007",2,34,53,10,12,"1","1","1"
"22","11","2015","1017",1,34,53,10,12,"1","1","1"
"22","11","2015","1040",3,34,53,10,12,"1","1","1"
"22","11","2015","1006",1,34,53,10,12,"1","1","1"
"22","11","2015","1008",1,34,53,10,12,"1","1","1"
"22","11","2015","1023",4,34,53,10,12,"1","1","1"
"22","11","2015","1001",1,34,53,10,12,"1","1","1"
"22","11","2015","1044",1,34,53,10,12,"1","1","1"
"23","11","2015","1010",1,30,44,10,6,"1","0","0"
"23","11","2015","1022",1,30,44,10,6,"1","0","0"
"23","11","2015","1048",2,30,44,10,6,"1","0","0"
"23","11","2015","1032",2,30,44,10,6,"1","0","0"
"23","11","2015","1028",2,30,44,10,6,"1","0","0"
"23","11","2015","1034",5,30,44,10,6,"1","0","0"
"23","11","2015","1002",1,30,44,10,6,"1","0","0"
"23","11","2015","1038",7,30,44,10,6,"1","0","0"
"23","11","2015","1031",1,30,44,10,6,"1","0","0"
"23","11","2015","1018",1,30,44,10,6,"1","0","0"
"23","11","2015","1043",1,30,44,10,6,"1","0","0"
"23","11","2015","1039",7,30,44,10,6,"1","0","0"
"23","11","2015","1026",1,30,44,10,6,"1","0","0"
"23","11","2015","1047",3,30,44,10,6,"1","0","0"
"23","11","2015","1024",5,30,44,10,6,"1","0","0"
"23","11","2015","1000",2,30,44,10,6,"1","0","0"
"23","11","2015","1005",3,30,44,10,6,"1","0","0"
"23","11","2015","1015",1,30,44,10,6,"1","0","0"
"23","11","2015","1020",5,30,44,10,6,"1","0","0"
"23","11","2015","1001",3,30,44,10,6,"1","0","0"
"23","11","2015","1006",1,30,44,10,6,"1","0","0"
"23","11","2015","1042",1,30,44,10,6,"1","0","0"
"23","11","2015","1017",4,30,44,10,6,"1","0","0"
"23","11","2015","1044",1,30,44,10,6,"1","0","0"
"23","11","2015","1035",4,30,44,10,6,"1","0","0"
"23","11","2015","1023",2,30,44,10,6,"1","0","0"
"23","11","2015","1029",1,30,44,10,6,"1","0","0"
"23","11","2015","1040",4,30,44,10,6,"1","0","0"
"23","11","2015","1045",3,30,44,10,6,"1","0","0"
"23","11","2015","1033",5,30,44,10,6,"1","0","0"
"23","11","2015","1037",7,30,44,10,6,"1","0","0"
"23","11","2015","1008",1,30,44,10,6,"1","0","0"
"23","11","2015","1041",3,30,44,10,6,"1","0","0"
"23","11","2015","1016",1,30,44,10,6,"1","0","0"
"23","11","2015","1004",2,30,44,10,6,"1","0","0"
"23","11","2015","1009",2,30,44,10,6,"1","0","0"
"24","11","2015","1015",2,40,56,10,6,"1","0","0"
"24","11","2015","1032",4,40,56,10,6,"1","0","0"
"24","11","2015","1045",1,40,56,10,6,"1","0","0"
"24","11","2015","1010",3,40,56,10,6,"1","0","0"
"24","11","2015","1047",3,40,56,10,6,"1","0","0"
"24","11","2015","1004",1,40,56,10,6,"1","0","0"
"24","11","2015","1026",2,40,56,10,6,"1","0","0"
"24","11","2015","1000",5,40,56,10,6,"1","0","0"
"24","11","2015","1046",2,40,56,10,6,"1","0","0"
"24","11","2015","1034",4,40,56,10,6,"1","0","0"
"24","11","2015","1001",4,40,56,10,6,"1","0","0"
"24","11","2015","1011",1,40,56,10,6,"1","0","0"
"24","11","2015","1022",4,40,56,10,6,"1","0","0"
"24","11","2015","1037",4,40,56,10,6,"1","0","0"
"24","11","2015","1044",2,40,56,10,6,"1","0","0"
"24","11","2015","1048",2,40,56,10,6,"1","0","0"
"24","11","2015","1013",3,40,56,10,6,"1","0","0"
"24","11","2015","1031",1,40,56,10,6,"1","0","0"
"24","11","2015","1029",1,40,56,10,6,"1","0","0"
"24","11","2015","1020",4,40,56,10,6,"1","0","0"
"24","11","2015","1035",1,40,56,10,6,"1","0","0"
"24","11","2015","1040",4,40,56,10,6,"1","0","0"
"24","11","2015","1005",3,40,56,10,6,"1","0","0"
"24","11","2015","1007",2,40,56,10,6,"1","0","0"
"24","11","2015","1027",1,40,56,10,6,"1","0","0"
"24","11","2015","1043",2,40,56,10,6,"1","0","0"
"24","11","2015","1039",1,40,56,10,6,"1","0","0"
"24","11","2015","1017",2,40,56,10,6,"1","0","0"
"24","11","2015","1003",3,40,56,10,6,"1","0","0"
"24","11","2015","1012",1,40,56,10,6,"1","0","0"
"24","11","2015","1025",4,40,56,10,6,"1","0","0"
"24","11","2015","1023",3,40,56,10,6,"1","0","0"
"24","11","2015","1016",1,40,56,10,6,"1","0","0"
"24","11","2015","1006",1,40,56,10,6,"1","0","0"
"24","11","2015","1028",3,40,56,10,6,"1","0","0"
"24","11","2015","1033",4,40,56,10,6,"1","0","0"
"24","11","2015","1038",6,40,56,10,6,"1","0","0"
"24","11","2015","1014",1,40,56,10,6,"1","0","0"
"24","11","2015","1008",3,40,56,10,6,"1","0","0"
"24","11","2015","1041",6,40,56,10,6,"1","0","0"
"24","11","2015","1009",1,40,56,10,6,"1","0","0"
"25","11","2015","1026",1,45,52,10,6,"1","0","0"
"25","11","2015","1047",2,45,52,10,6,"1","0","0"
"25","11","2015","1022",1,45,52,10,6,"1","0","0"
"25","11","2015","1000",5,45,52,10,6,"1","0","0"
"25","11","2015","1049",1,45,52,10,6,"1","0","0"
"25","11","2015","1002",2,45,52,10,6,"1","0","0"
"25","11","2015","1043",4,45,52,10,6,"1","0","0"
"25","11","2015","1033",17,45,52,10,6,"1","0","0"
"25","11","2015","1001",4,45,52,10,6,"1","0","0"
"25","11","2015","1046",3,45,52,10,6,"1","0","0"
"25","11","2015","1011",2,45,52,10,6,"1","0","0"
"25","11","2015","1012",5,45,52,10,6,"1","0","0"
"25","11","2015","1037",1,45,52,10,6,"1","0","0"
"25","11","2015","1010",6,45,52,10,6,"1","0","0"
"25","11","2015","1004",5,45,52,10,6,"1","0","0"
"25","11","2015","1014",3,45,52,10,6,"1","0","0"
"25","11","2015","1027",1,45,52,10,6,"1","0","0"
"25","11","2015","1031",1,45,52,10,6,"1","0","0"
"25","11","2015","1029",4,45,52,10,6,"1","0","0"
"25","11","2015","1034",8,45,52,10,6,"1","0","0"
"25","11","2015","1023",1,45,52,10,6,"1","0","0"
"25","11","2015","1013",2,45,52,10,6,"1","0","0"
"25","11","2015","1020",3,45,52,10,6,"1","0","0"
"25","11","2015","1007",3,45,52,10,6,"1","0","0"
"25","11","2015","1021",2,45,52,10,6,"1","0","0"
"25","11","2015","1016",2,45,52,10,6,"1","0","0"
"25","11","2015","1030",2,45,52,10,6,"1","0","0"
"25","11","2015","1009",8,45,52,10,6,"1","0","0"
